,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
174,2020-01-31,34495.97581330879,26678.90377281986,39420.87051188745,34495.97581330879,34495.97581330879,-1552.3814110455905,-1552.3814110455905,-1552.3814110455905,-1284.316763402591,-1284.316763402591,-1284.316763402591,-268.0646476429999,-268.0646476429999,-268.0646476429999,0.0,0.0,0.0,32943.594402263196
175,2020-02-07,34558.62620301703,26419.624186312372,40000.18709933057,34558.62620301703,34558.62620301703,-1266.4359554599096,-1266.4359554599096,-1266.4359554599096,-1284.3167633980438,-1284.3167633980438,-1284.3167633980438,17.88080793813411,17.88080793813411,17.88080793813411,0.0,0.0,0.0,33292.190247557126
176,2020-02-14,34621.27659335125,27403.37087153366,40790.18499920005,34621.27659335125,34621.27659335125,-529.4197204934914,-529.4197204934914,-529.4197204934914,-1284.3167633948249,-1284.3167633948249,-1284.3167633948249,754.8970429013336,754.8970429013336,754.8970429013336,0.0,0.0,0.0,34091.85687285776
177,2020-02-21,34683.926983685466,28566.906845911784,41556.495361856054,34683.926983685466,34683.926983685466,451.64526287818336,451.64526287818336,451.64526287818336,-1284.3167633916062,-1284.3167633916062,-1284.3167633916062,1735.9620262697895,1735.9620262697895,1735.9620262697895,0.0,0.0,0.0,35135.57224656365
178,2020-02-28,34746.577374019675,29043.06404551021,42329.22154554344,34746.577374019675,34746.577374019675,1060.82362410645,1060.82362410645,1060.82362410645,-1284.3167633883872,-1284.3167633883872,-1284.3167633883872,2345.1403874948373,2345.1403874948373,2345.1403874948373,0.0,0.0,0.0,35807.400998126126
179,2020-03-06,34809.22776435389,29344.068616964072,42387.05992219332,34809.22776435389,34809.22776435389,863.2450429361438,863.2450429361438,863.2450429361438,-1284.3167633838402,-1284.3167633838402,-1284.3167633838402,2147.561806319984,2147.561806319984,2147.561806319984,0.0,0.0,0.0,35672.47280729003
180,2020-03-13,34871.878154688115,28392.534261940917,41171.76092960009,34871.878154688115,34871.878154688115,116.31442809404484,116.31442809404484,116.31442809404484,-1284.3167633819492,-1284.3167633819492,-1284.3167633819492,1400.6311914759938,1400.6311914759938,1400.6311914759938,0.0,0.0,0.0,34988.19258278216
181,2020-03-27,34997.17893535654,28249.3436233365,41369.248128742336,34997.17893535654,34997.17893535654,-138.83583317649203,-138.83583317649203,-138.83583317649203,-1284.3167633935764,-1284.3167633935764,-1284.3167633935764,1145.4809302170843,1145.4809302170843,1145.4809302170843,0.0,0.0,0.0,34858.34310218005
182,2020-04-03,35059.829325690764,28940.59262011383,42575.31023582656,35059.829325690764,35059.829325690764,775.7437186617084,775.7437186617084,775.7437186617084,-1284.3167633890293,-1284.3167633890293,-1284.3167633890293,2060.060482050738,2060.060482050738,2060.060482050738,0.0,0.0,0.0,35835.57304435247
183,2020-04-10,35122.47971602497,30595.786104584975,43563.96452890398,35122.47971602497,35122.47971602497,1765.0559144654358,1765.0559144654358,1765.0559144654358,-1284.3167633871383,-1284.3167633871383,-1284.3167633871383,3049.372677852574,3049.372677852574,3049.372677852574,0.0,0.0,0.0,36887.535630490405
184,2020-04-17,35185.13010635919,30892.287416005864,44157.851814567424,35185.13010635919,35185.13010635919,2482.8500801990494,2482.8500801990494,2482.8500801990494,-1284.3167633825917,-1284.3167633825917,-1284.3167633825917,3767.1668435816414,3767.1668435816414,3767.1668435816414,0.0,0.0,0.0,37667.98018655824
185,2020-04-24,35247.780496693405,31912.46830971695,45010.642754233035,35247.780496693405,35247.780496693405,3051.640508941498,3051.640508941498,3051.640508941498,-1284.3167633780452,-1284.3167633780452,-1284.3167633780452,4335.957272319543,4335.957272319543,4335.957272319543,0.0,0.0,0.0,38299.421005634904
186,2020-05-01,35310.43088977199,32354.134782188125,45809.38764685576,35310.43088977199,35310.43088977199,3664.2822882022974,3664.2822882022974,3664.2822882022974,-1284.316763395546,-1284.316763395546,-1284.316763395546,4948.599051597844,4948.599051597844,4948.599051597844,0.0,0.0,0.0,38974.713177974285
187,2020-05-08,35373.08128285057,32622.332406140256,46332.2845333923,35373.08128285057,35373.08128285057,4169.895853171897,4169.895853171897,4169.895853171897,-1284.316763391,-1284.316763391,-1284.316763391,5454.212616562897,5454.212616562897,5454.212616562897,0.0,0.0,0.0,39542.97713602247
188,2020-05-15,35435.731675929164,32815.40992578222,46261.272939915216,35435.731675929164,35435.731675929164,4259.726996523075,4259.726996523075,4259.726996523075,-1284.3167633877806,-1284.3167633877806,-1284.3167633877806,5544.043759910856,5544.043759910856,5544.043759910856,0.0,0.0,0.0,39695.45867245224
189,2020-05-22,35498.38206900774,32709.474760636756,45818.69466750907,35498.38206900774,35498.38206900774,3994.136373744411,3994.136373744411,3994.136373744411,-1284.316763384562,-1284.316763384562,-1284.316763384562,5278.453137128973,5278.453137128973,5278.453137128973,0.0,0.0,0.0,39492.51844275215
190,2020-05-29,35561.03246208633,32638.200052345906,46180.21915043666,35561.03246208633,35561.03246208633,3847.6635349360527,3847.6635349360527,3847.6635349360527,-1284.3167634007355,-1284.3167634007355,-1284.3167634007355,5131.980298336787,5131.980298336787,5131.980298336787,0.0,0.0,0.0,39408.69599702238
191,2020-06-05,35623.682855164916,33318.546093335644,46756.79480627563,35623.682855164916,35623.682855164916,4038.7917874723257,4038.7917874723257,4038.7917874723257,-1284.316763396189,-1284.316763396189,-1284.316763396189,5323.1085508685155,5323.1085508685155,5323.1085508685155,0.0,0.0,0.0,39662.474642637244
192,2020-06-12,35686.3332482435,32962.3585296137,46162.42142148856,35686.3332482435,35686.3332482435,3972.6572946812403,3972.6572946812403,3972.6572946812403,-1284.3167633929697,-1284.3167633929697,-1284.3167633929697,5256.974058074211,5256.974058074211,5256.974058074211,0.0,0.0,0.0,39658.99054292474
193,2020-06-19,35748.983641322084,31974.474409150036,45170.89756324409,35748.983641322084,35748.983641322084,2714.337262166537,2714.337262166537,2714.337262166537,-1284.316763389751,-1284.316763389751,-1284.316763389751,3998.6540255562877,3998.6540255562877,3998.6540255562877,0.0,0.0,0.0,38463.320903488624
194,2020-06-26,35811.63403440067,29347.53340612252,42832.12178660023,35811.63403440067,35811.63403440067,202.8572761616093,202.8572761616093,202.8572761616093,-1284.3167633865319,-1284.3167633865319,-1284.3167633865319,1487.1740395481413,1487.1740395481413,1487.1740395481413,0.0,0.0,0.0,36014.491310562276
195,2020-07-03,35874.28441974337,27177.863362027456,40344.15551806158,35874.28441974337,35874.28441974337,-2194.1393766657193,-2194.1393766657193,-2194.1393766657193,-1284.3167633819858,-1284.3167633819858,-1284.3167633819858,-909.8226132837337,-909.8226132837337,-909.8226132837337,0.0,0.0,0.0,33680.14504307765
196,2020-07-10,35936.93480508607,26714.024179095268,39706.243737123565,35936.93480508607,35936.93480508607,-2697.523167837995,-2697.523167837995,-2697.523167837995,-1284.316763380094,-1284.316763380094,-1284.316763380094,-1413.2064044579008,-1413.2064044579008,-1413.2064044579008,0.0,0.0,0.0,33239.41163724808
197,2020-07-17,35999.58519042876,28952.95870897084,42055.92832364041,35999.58519042876,35999.58519042876,-872.4228872938323,-872.4228872938323,-872.4228872938323,-1284.3167633949404,-1284.3167633949404,-1284.3167633949404,411.8938761011076,411.8938761011076,411.8938761011076,0.0,0.0,0.0,35127.16230313493
198,2020-07-24,36062.23557577147,31729.477481796293,44093.58074750383,36062.23557577147,36062.23557577147,1733.696008655959,1733.696008655959,1733.696008655959,-1284.3167633917212,-1284.3167633917212,-1284.3167633917212,3018.0127720476803,3018.0127720476803,3018.0127720476803,0.0,0.0,0.0,37795.931584427424
199,2020-07-31,36124.885961114174,32356.980852020297,45699.91008878552,36124.885961114174,36124.885961114174,2898.6083887541317,2898.6083887541317,2898.6083887541317,-1284.316763388502,-1284.316763388502,-1284.316763388502,4182.925152142634,4182.925152142634,4182.925152142634,0.0,0.0,0.0,39023.494349868306
200,2020-08-07,36187.536346456865,31311.94746636227,44986.719337920564,36187.536346456865,36187.536346456865,1737.4878756866995,1737.4878756866995,1737.4878756866995,-1284.3167633852831,-1284.3167633852831,-1284.3167633852831,3021.804639071983,3021.804639071983,3021.804639071983,0.0,0.0,0.0,37925.02422214356
201,2020-08-14,36250.186731799564,29306.3225279353,41994.25444058542,36250.186731799564,36250.186731799564,-623.6311258624619,-623.6311258624619,-623.6311258624619,-1284.316763400129,-1284.316763400129,-1284.316763400129,660.6856375376674,660.6856375376674,660.6856375376674,0.0,0.0,0.0,35626.5556059371
202,2020-08-21,36312.83711714227,26922.2652346224,40136.39832691134,36312.83711714227,36312.83711714227,-2343.0808808211304,-2343.0808808211304,-2343.0808808211304,-1284.3167633955825,-1284.3167633955825,-1284.3167633955825,-1058.764117425548,-1058.764117425548,-1058.764117425548,0.0,0.0,0.0,33969.75623632114
203,2020-08-28,36375.487502484975,26967.098328589844,40144.806292332934,36375.487502484975,36375.487502484975,-2683.154202294983,-2683.154202294983,-2683.154202294983,-1284.3167633936914,-1284.3167633936914,-1284.3167633936914,-1398.8374389012918,-1398.8374389012918,-1398.8374389012918,0.0,0.0,0.0,33692.333300189995
204,2020-09-04,36438.13788782767,27073.38653037777,40196.88698235029,36438.13788782767,36438.13788782767,-2468.061643549679,-2468.061643549679,-2468.061643549679,-1284.3167633891449,-1284.3167633891449,-1284.3167633891449,-1183.7448801605346,-1183.7448801605346,-1183.7448801605346,0.0,0.0,0.0,33970.07624427799
205,2020-09-11,36472.09441218686,26872.62041373903,40912.66710647623,36472.09441218686,36472.09441218686,-2896.5233016009934,-2896.5233016009934,-2896.5233016009934,-1284.3167633859262,-1284.3167633859262,-1284.3167633859262,-1612.2065382150674,-1612.2065382150674,-1612.2065382150674,0.0,0.0,0.0,33575.571110585865
206,2020-09-18,36506.050936546046,25657.60944018051,39242.918638793104,36506.050936546046,36506.050936546046,-4189.156344403791,-4189.156344403791,-4189.156344403791,-1284.3167633827068,-1284.3167633827068,-1284.3167633827068,-2904.839581021084,-2904.839581021084,-2904.839581021084,0.0,0.0,0.0,32316.894592142256
